8.50 0.00 0.00
8.60 0.00 0.00
8.70 0.00 0.00
8.80 0.00 0.00
8.90 0.00 0.00
9.00 0.00 0.00
9.10 0.00 0.00
9.20 0.00 0.00
9.30 0.00 0.00
9.40 0.00 0.00
9.50 0.00 0.00
9.60 0.00 0.00
9.70 0.00 0.00
9.80 0.00 0.00
9.90 0.00 0.00
10.00 0.00 0.00
10.10 2.00 0.00
10.20 2.00 0.00
10.30 2.00 0.02
10.40 2.00 0.07
10.50 2.00 0.17
10.60 2.00 0.30
10.70 2.00 0.47
10.80 2.00 0.65
10.90 2.00 0.86
11.00 2.00 1.07
11.10 2.00 1.29
11.20 2.00 1.51
11.30 2.00 1.71
11.40 2.00 1.90
11.50 2.00 2.07
11.60 2.00 2.21
11.70 2.00 2.32
11.80 2.00 2.40
11.90 2.00 2.45
12.00 2.00 2.46
12.10 2.00 2.45
12.20 2.00 2.40
12.30 2.00 2.34
12.40 2.00 2.25
12.50 2.00 2.15
12.60 2.00 2.04
12.70 2.00 1.93
12.80 2.00 1.82
12.90 2.00 1.72
13.00 2.00 1.63
13.10 2.00 1.55
13.20 2.00 1.50
13.30 2.00 1.46
13.40 2.00 1.45
13.50 2.00 1.46
13.60 2.00 1.49
13.70 2.00 1.54
13.80 2.00 1.61
13.90 2.00 1.69
14.00 2.00 1.79
14.10 2.00 1.89
14.20 2.00 2.00
14.30 2.00 2.11
14.40 2.00 2.21
14.50 2.00 2.31
14.60 2.00 2.39
14.70 2.00 2.47
14.80 2.00 2.53
14.90 2.00 2.57
15.00 2.00 2.59
15.10 2.00 2.60
15.20 2.00 2.59
15.30 2.00 2.57
15.40 2.00 2.53
15.50 2.00 2.48
15.60 2.00 2.42
15.70 2.00 2.36
15.80 2.00 2.29
15.90 2.00 2.23
16.00 2.00 2.16
16.10 2.00 2.11
16.20 2.00 2.06
16.30 2.00 2.02
16.40 2.00 1.99
16.50 2.00 1.97
16.60 2.00 1.97
16.70 2.00 1.97
16.80 2.00 1.99
16.90 2.00 2.02
17.00 2.00 2.06
17.10 2.00 2.11
17.20 2.00 2.16
17.30 2.00 2.22
17.40 2.00 2.27
17.50 2.00 2.33
17.60 2.00 2.38
17.70 2.00 2.43
17.80 2.00 2.47
17.90 2.00 2.50
18.00 2.00 2.52
18.10 2.00 2.54
18.20 2.00 2.55
18.30 2.00 2.54
18.40 2.00 2.53
18.50 2.00 2.51
18.60 2.00 2.48
18.70 2.00 2.45
18.80 2.00 2.42
18.90 2.00 2.38
19.00 2.00 2.34
19.10 2.00 2.31
19.20 2.00 2.27
19.30 2.00 2.24
19.40 2.00 2.22
19.50 2.00 2.20
19.60 2.00 2.18
19.70 2.00 2.18
19.80 2.00 2.18
19.90 2.00 2.18
20.00 2.00 2.20
20.10 2.00 2.22
20.20 2.00 2.24
20.30 2.00 2.26
20.40 2.00 2.29
20.50 2.00 2.32
20.60 2.00 2.35
20.70 2.00 2.38
20.80 2.00 2.41
20.90 2.00 2.43
21.00 2.00 2.45
21.10 2.00 2.46
21.20 2.00 2.47
21.30 2.00 2.48
21.40 2.00 2.48
21.50 2.00 2.47
21.60 2.00 2.46
21.70 2.00 2.45
21.80 2.00 2.43
21.90 2.00 2.42
22.00 2.00 2.39
22.10 2.00 2.37
22.20 2.00 2.35
22.30 2.00 2.33
22.40 2.00 2.32
22.50 2.00 2.30
22.60 2.00 2.29
22.70 2.00 2.28
22.80 2.00 2.27
22.90 2.00 2.27
23.00 2.00 2.27
23.10 2.00 2.28
23.20 2.00 2.29
23.30 2.00 2.30
23.40 2.00 2.31
23.50 2.00 2.33
23.60 2.00 2.34
23.70 2.00 2.36
23.80 2.00 2.37
23.90 2.00 2.39
24.00 2.00 2.40
24.10 2.00 2.41
24.20 2.00 2.42
24.30 2.00 2.43
24.40 2.00 2.43
24.50 2.00 2.43
24.60 2.00 2.43
24.70 2.00 2.43
24.80 2.00 2.42
24.90 2.00 2.41
25.00 2.00 2.40
25.10 2.00 2.39
25.20 2.00 2.38
25.30 2.00 2.37
25.40 2.00 2.36
25.50 2.00 2.35
25.60 2.00 2.34
25.70 2.00 2.33
25.80 2.00 2.32
25.90 2.00 2.32
26.00 2.00 2.32
26.10 2.00 2.32
26.20 2.00 2.32
26.30 2.00 2.32
26.40 2.00 2.33
26.50 2.00 2.34
26.60 2.00 2.34
26.70 2.00 2.35
26.80 2.00 2.36
26.90 2.00 2.37
27.00 2.00 2.38
27.10 2.00 2.39
27.20 2.00 2.39
27.30 2.00 2.40
27.40 2.00 2.40
27.50 2.00 2.40
27.60 2.00 2.41
27.70 2.00 2.41
27.80 2.00 2.40
27.90 2.00 2.40
28.00 2.00 2.40
28.10 2.00 2.39
28.20 2.00 2.38
28.30 2.00 2.38
28.40 2.00 2.37
28.50 2.00 2.37
28.60 2.00 2.36
28.70 2.00 2.36
28.80 2.00 2.35
28.90 2.00 2.35
29.00 2.00 2.34
29.10 2.00 2.34
29.20 2.00 2.34
29.30 2.00 2.34
29.40 2.00 2.34
29.50 2.00 2.35
29.60 2.00 2.35
29.70 2.00 2.35
29.80 2.00 2.36
29.90 2.00 2.36
30.00 2.00 2.37
30.10 2.00 2.37
30.20 2.00 2.38
30.30 2.00 2.38
30.40 2.00 2.38
30.50 2.00 2.39
30.60 2.00 2.39
30.70 2.00 2.39
30.80 2.00 2.39
30.90 2.00 2.39
31.00 2.00 2.39
31.10 2.00 2.39
31.20 2.00 2.38
31.30 2.00 2.38
31.40 2.00 2.38
31.50 2.00 2.37
31.60 2.00 2.37
31.70 2.00 2.37
31.80 2.00 2.36
31.90 2.00 2.36
32.00 2.00 2.36
32.10 2.00 2.36
32.20 2.00 2.36
32.30 2.00 2.36
32.40 2.00 2.36
32.50 2.00 2.36
32.60 2.00 2.36
32.70 2.00 2.36
32.80 2.00 2.36
32.90 2.00 2.36
33.00 2.00 2.37
33.10 2.00 2.37
33.20 2.00 2.37
33.30 2.00 2.37
33.40 2.00 2.38
33.50 2.00 2.38
33.60 2.00 2.38
33.70 2.00 2.38
33.80 2.00 2.38
33.90 2.00 2.38
34.00 2.00 2.38
34.10 2.00 2.38
34.20 2.00 2.38
34.30 2.00 2.38
34.40 2.00 2.38
34.50 2.00 2.37
34.60 2.00 2.37
34.70 2.00 2.37
34.80 2.00 2.37
34.90 2.00 2.37
35.00 2.00 2.37
35.10 2.00 2.36
35.20 2.00 2.36
35.30 2.00 2.36
35.40 2.00 2.36
35.50 2.00 2.36
35.60 2.00 2.36
35.70 2.00 2.36
35.80 2.00 2.36
35.90 2.00 2.36
36.00 2.00 2.37
36.10 2.00 2.37
36.20 2.00 2.37
36.30 2.00 2.37
36.40 2.00 2.37
36.50 2.00 2.37
36.60 2.00 2.37
36.70 2.00 2.37
36.80 2.00 2.38
36.90 2.00 2.38
37.00 2.00 2.38
37.10 2.00 2.38
37.20 2.00 2.38
37.30 2.00 2.38
37.40 2.00 2.37
37.50 2.00 2.37
37.60 2.00 2.37
37.70 2.00 2.37
37.80 2.00 2.37
37.90 2.00 2.37
38.00 2.00 2.37
38.10 2.00 2.37
38.20 2.00 2.37
38.30 2.00 2.37
38.40 2.00 2.37
38.50 2.00 2.37
38.60 2.00 2.37
38.70 2.00 2.37
38.80 2.00 2.37
38.90 2.00 2.37
39.00 2.00 2.37
39.10 2.00 2.37
39.20 2.00 2.37
39.30 2.00 2.37
39.40 2.00 2.37
39.50 2.00 2.37
39.60 2.00 2.37
39.70 2.00 2.37
39.80 2.00 2.37
39.90 2.00 2.37
40.00 2.00 2.37
40.10 2.00 2.37
40.20 2.00 2.37
40.30 2.00 2.37
40.40 2.00 2.37
40.50 2.00 2.37
40.60 2.00 2.37
40.70 2.00 2.37
40.80 2.00 2.37
40.90 2.00 2.37
41.00 2.00 2.37
41.10 2.00 2.37
41.20 2.00 2.37
41.30 2.00 2.37
41.40 2.00 2.37
41.50 2.00 2.37
41.60 2.00 2.37
41.70 2.00 2.37
41.80 2.00 2.37
41.90 2.00 2.37
42.00 2.00 2.37
42.10 2.00 2.37
42.20 2.00 2.37
42.30 2.00 2.37
42.40 2.00 2.37
42.50 2.00 2.37
42.60 2.00 2.37
42.70 2.00 2.37
42.80 2.00 2.37
42.90 2.00 2.37
43.00 2.00 2.37
43.10 2.00 2.37
43.20 2.00 2.37
43.30 2.00 2.37
43.40 2.00 2.37
43.50 2.00 2.37
43.60 2.00 2.37
43.70 2.00 2.37
43.80 2.00 2.37
43.90 2.00 2.37
44.00 2.00 2.37
44.10 2.00 2.37
44.20 2.00 2.37
44.30 2.00 2.37
44.40 2.00 2.37
44.50 2.00 2.37
44.60 2.00 2.37
44.70 2.00 2.37
44.80 2.00 2.37
44.90 2.00 2.37
45.00 2.00 2.37
45.10 2.00 2.37
45.20 2.00 2.37
45.30 2.00 2.37
45.40 2.00 2.37
45.50 2.00 2.37
45.60 2.00 2.37
45.70 2.00 2.37
45.80 2.00 2.37
45.90 2.00 2.37
46.00 2.00 2.37
46.10 2.00 2.37
46.20 2.00 2.37
46.30 2.00 2.37
46.40 2.00 2.37
46.50 2.00 2.37
46.60 2.00 2.37
46.70 2.00 2.37
46.80 2.00 2.37
46.90 2.00 2.37
47.00 2.00 2.37
47.10 2.00 2.37
47.20 2.00 2.37
47.30 2.00 2.37
47.40 2.00 2.37
47.50 2.00 2.37
47.60 2.00 2.37
47.70 2.00 2.37
47.80 2.00 2.37
47.90 2.00 2.37
48.00 2.00 2.37
48.10 2.00 2.37
48.20 2.00 2.37
48.30 2.00 2.37
48.40 2.00 2.37
48.50 2.00 2.37
48.60 2.00 2.37
48.70 2.00 2.37
48.80 2.00 2.37
48.90 2.00 2.37
49.00 2.00 2.37
49.10 2.00 2.37
49.20 2.00 2.37
49.30 2.00 2.37
49.40 2.00 2.37
49.50 2.00 2.37
49.60 2.00 2.37
49.70 2.00 2.37
49.80 2.00 2.37
49.90 2.00 2.37
50.00 2.00 2.37
50.10 2.00 2.37
50.20 2.00 2.37
50.30 2.00 2.37
50.40 2.00 2.37
50.50 2.00 2.37
50.60 2.00 2.37
50.70 2.00 2.37
50.80 2.00 2.37
50.90 2.00 2.37
51.00 2.00 2.37
51.10 2.00 2.37
51.20 2.00 2.37
51.30 2.00 2.37
51.40 2.00 2.37
51.50 2.00 2.37
51.60 2.00 2.37
51.70 2.00 2.37
51.80 2.00 2.37
51.90 2.00 2.37
52.00 2.00 2.37
52.10 2.00 2.37
52.20 2.00 2.37
52.30 2.00 2.37
52.40 2.00 2.37
52.50 2.00 2.37
52.60 2.00 2.37
52.70 2.00 2.37
52.80 2.00 2.37
52.90 2.00 2.37
53.00 2.00 2.37
53.10 2.00 2.37
53.20 2.00 2.37
53.30 2.00 2.37
53.40 2.00 2.37
53.50 2.00 2.37
53.60 2.00 2.37
53.70 2.00 2.37
53.80 2.00 2.37
53.90 2.00 2.37
54.00 2.00 2.37
54.10 2.00 2.37
54.20 2.00 2.37
54.30 2.00 2.37
54.40 2.00 2.37
54.50 2.00 2.37
54.60 2.00 2.37
54.70 2.00 2.37
54.80 2.00 2.37
54.90 2.00 2.37
55.00 2.00 2.37
55.10 2.00 2.37
55.20 2.00 2.37
55.30 2.00 2.37
55.40 2.00 2.37
55.50 2.00 2.37
55.60 2.00 2.37
55.70 2.00 2.37
55.80 2.00 2.37
55.90 2.00 2.37
56.00 2.00 2.37
56.10 2.00 2.37
56.20 2.00 2.37
56.30 2.00 2.37
56.40 2.00 2.37
56.50 2.00 2.37
56.60 2.00 2.37
56.70 2.00 2.37
56.80 2.00 2.37
56.90 2.00 2.37
57.00 2.00 2.37
57.10 2.00 2.37
57.20 2.00 2.37
57.30 2.00 2.37
57.40 2.00 2.37
57.50 2.00 2.37
57.60 2.00 2.37
57.70 2.00 2.37
57.80 2.00 2.37
57.90 2.00 2.37
58.00 2.00 2.37
58.10 2.00 2.37
58.20 2.00 2.37
58.30 2.00 2.37
58.40 2.00 2.37
58.50 2.00 2.37
58.60 2.00 2.37
58.70 2.00 2.37
58.80 2.00 2.37
58.90 2.00 2.37
59.00 2.00 2.37
59.10 2.00 2.37
59.20 2.00 2.37
59.30 2.00 2.37
59.40 2.00 2.37
59.50 2.00 2.37
59.60 2.00 2.37
59.70 2.00 2.37
59.80 2.00 2.37
59.90 2.00 2.37
60.00 2.00 2.37
60.10 2.00 2.37
60.20 2.00 2.37
60.30 2.00 2.37
60.40 2.00 2.37
60.50 2.00 2.37
60.60 2.00 2.37
60.70 2.00 2.37
60.80 2.00 2.37
60.90 2.00 2.37
61.00 2.00 2.37
61.10 2.00 2.37
61.20 2.00 2.37
61.30 2.00 2.37
61.40 2.00 2.37
61.50 2.00 2.37
61.60 2.00 2.37
61.70 2.00 2.37
61.80 2.00 2.37
61.90 2.00 2.37
62.00 2.00 2.37
62.10 2.00 2.37
62.20 2.00 2.37
62.30 2.00 2.37
62.40 2.00 2.37
62.50 2.00 2.37
62.60 2.00 2.37
62.70 2.00 2.37
62.80 2.00 2.37
62.90 2.00 2.37
63.00 2.00 2.37
63.10 2.00 2.37
63.20 2.00 2.37
63.30 2.00 2.37
63.40 2.00 2.37
63.50 2.00 2.37
63.60 2.00 2.37
63.70 2.00 2.37
63.80 2.00 2.37
63.90 2.00 2.37
64.00 2.00 2.37
64.10 2.00 2.37
64.20 2.00 2.37
64.30 2.00 2.37
64.40 2.00 2.37
64.50 2.00 2.37
64.60 2.00 2.37
64.70 2.00 2.37
64.80 2.00 2.37
64.90 2.00 2.37
65.00 2.00 2.37
65.10 2.00 2.37
65.20 2.00 2.37
65.30 2.00 2.37
65.40 2.00 2.37
65.50 2.00 2.37
65.60 2.00 2.37
65.70 2.00 2.37
65.80 2.00 2.37
65.90 2.00 2.37
66.00 2.00 2.37
66.10 2.00 2.37
66.20 2.00 2.37
66.30 2.00 2.37
66.40 2.00 2.37
66.50 2.00 2.37
66.60 2.00 2.37
66.70 2.00 2.37
66.80 2.00 2.37
66.90 2.00 2.37
67.00 2.00 2.37
67.10 2.00 2.37
67.20 2.00 2.37
67.30 2.00 2.37
67.40 2.00 2.37
67.50 2.00 2.37
67.60 2.00 2.37
67.70 2.00 2.37
67.80 2.00 2.37
67.90 2.00 2.37
68.00 2.00 2.37
68.10 2.00 2.37
68.20 2.00 2.37
68.30 2.00 2.37
68.40 2.00 2.37
68.50 2.00 2.37
68.60 2.00 2.37
68.70 2.00 2.37
68.80 2.00 2.37
68.90 2.00 2.37
69.00 2.00 2.37
69.10 2.00 2.37
69.20 2.00 2.37
69.30 2.00 2.37
69.40 2.00 2.37
69.50 2.00 2.37
69.60 2.00 2.37
69.70 2.00 2.37
69.80 2.00 2.37
69.90 2.00 2.37
70.00 2.00 2.37
70.10 2.00 2.37
70.20 2.00 2.37
70.30 2.00 2.37
70.40 2.00 2.37
70.50 2.00 2.37
70.60 2.00 2.37
70.70 2.00 2.37
70.80 2.00 2.37
70.90 2.00 2.37
71.00 2.00 2.37
71.10 2.00 2.37
71.20 2.00 2.37
71.30 2.00 2.37
71.40 2.00 2.37
71.50 2.00 2.37
71.60 2.00 2.37
71.70 2.00 2.37
71.80 2.00 2.37
71.90 2.00 2.37
72.00 2.00 2.37
72.10 2.00 2.37
72.20 2.00 2.37
72.30 2.00 2.37
72.40 2.00 2.37
72.50 2.00 2.37
72.60 2.00 2.37
72.70 2.00 2.37
72.80 2.00 2.37
72.90 2.00 2.37
73.00 2.00 2.37
73.10 2.00 2.37
73.20 2.00 2.37
73.30 2.00 2.37
73.40 2.00 2.37
73.50 2.00 2.37
73.60 2.00 2.37
73.70 2.00 2.37
73.80 2.00 2.37
73.90 2.00 2.37
74.00 2.00 2.37
74.10 2.00 2.37
74.20 2.00 2.37
74.30 2.00 2.37
74.40 2.00 2.37
74.50 2.00 2.37
74.60 2.00 2.37
74.70 2.00 2.37
74.80 2.00 2.37
74.90 2.00 2.37
75.00 2.00 2.37
75.10 2.00 2.37
75.20 2.00 2.37
75.30 2.00 2.37
75.40 2.00 2.37
75.50 2.00 2.37
75.60 2.00 2.37
75.70 2.00 2.37
75.80 2.00 2.37
75.90 2.00 2.37
76.00 2.00 2.37
76.10 2.00 2.37
76.20 2.00 2.37
76.30 2.00 2.37
76.40 2.00 2.37
76.50 2.00 2.37
76.60 2.00 2.37
76.70 2.00 2.37
76.80 2.00 2.37
76.90 2.00 2.37
77.00 2.00 2.37
77.10 2.00 2.37
77.20 2.00 2.37
77.30 2.00 2.37
77.40 2.00 2.37
77.50 2.00 2.37
77.60 2.00 2.37
77.70 2.00 2.37
77.80 2.00 2.37
77.90 2.00 2.37
78.00 2.00 2.37
78.10 2.00 2.37
78.20 2.00 2.37
78.30 2.00 2.37
78.40 2.00 2.37
78.50 2.00 2.37
78.60 2.00 2.37
78.70 2.00 2.37
78.80 2.00 2.37
78.90 2.00 2.37
79.00 2.00 2.37
79.10 2.00 2.37
79.20 2.00 2.37
79.30 2.00 2.37
79.40 2.00 2.37
79.50 2.00 2.37
79.60 2.00 2.37
79.70 2.00 2.37
79.80 2.00 2.37
79.90 2.00 2.37
80.00 2.00 2.37
80.10 2.00 2.37
80.20 2.00 2.37
80.30 2.00 2.37
80.40 2.00 2.37
80.50 2.00 2.37
80.60 2.00 2.37
80.70 2.00 2.37
80.80 2.00 2.37
80.90 2.00 2.37
81.00 2.00 2.37
81.10 2.00 2.37
81.20 2.00 2.37
81.30 2.00 2.37
81.40 2.00 2.37
81.50 2.00 2.37
81.60 2.00 2.37
81.70 2.00 2.37
81.80 2.00 2.37
81.90 2.00 2.37
82.00 2.00 2.37
82.10 2.00 2.37
82.20 2.00 2.37
82.30 2.00 2.37
82.40 2.00 2.37
82.50 2.00 2.37
82.60 2.00 2.37
82.70 2.00 2.37
82.80 2.00 2.37
82.90 2.00 2.37
83.00 2.00 2.37
83.10 2.00 2.37
83.20 2.00 2.37
83.30 2.00 2.37
83.40 2.00 2.37
83.50 2.00 2.37
83.60 2.00 2.37
83.70 2.00 2.37
83.80 2.00 2.37
83.90 2.00 2.37
84.00 2.00 2.37
84.10 2.00 2.37
84.20 2.00 2.37
84.30 2.00 2.37
84.40 2.00 2.37
84.50 2.00 2.37
84.60 2.00 2.37
84.70 2.00 2.37
84.80 2.00 2.37
84.90 2.00 2.37
85.00 2.00 2.37
85.10 2.00 2.37
85.20 2.00 2.37
85.30 2.00 2.37
85.40 2.00 2.37
85.50 2.00 2.37
85.60 2.00 2.37
85.70 2.00 2.37
85.80 2.00 2.37
85.90 2.00 2.37
86.00 2.00 2.37
86.10 2.00 2.37
86.20 2.00 2.37
86.30 2.00 2.37
86.40 2.00 2.37
86.50 2.00 2.37
86.60 2.00 2.37
86.70 2.00 2.37
86.80 2.00 2.37
86.90 2.00 2.37
87.00 2.00 2.37
87.10 2.00 2.37
87.20 2.00 2.37
87.30 2.00 2.37
87.40 2.00 2.37
87.50 2.00 2.37
87.60 2.00 2.37
87.70 2.00 2.37
87.80 2.00 2.37
87.90 2.00 2.37
88.00 2.00 2.37
88.10 2.00 2.37
88.20 2.00 2.37
88.30 2.00 2.37
88.40 2.00 2.37
88.50 2.00 2.37
88.60 2.00 2.37
88.70 2.00 2.37
88.80 2.00 2.37
88.90 2.00 2.37
89.00 2.00 2.37
89.10 2.00 2.37
89.20 2.00 2.37
89.30 2.00 2.37
89.40 2.00 2.37
89.50 2.00 2.37
89.60 2.00 2.37
89.70 2.00 2.37
89.80 2.00 2.37
89.90 2.00 2.37
90.00 2.00 2.37
90.10 2.00 2.37
90.20 2.00 2.37
90.30 2.00 2.37
90.40 2.00 2.37
90.50 2.00 2.37
90.60 2.00 2.37
90.70 2.00 2.37
90.80 2.00 2.37
90.90 2.00 2.37
91.00 2.00 2.37
91.10 2.00 2.37
91.20 2.00 2.37
91.30 2.00 2.37
91.40 2.00 2.37
91.50 2.00 2.37
91.60 2.00 2.37
91.70 2.00 2.37
91.80 2.00 2.37
91.90 2.00 2.37
92.00 2.00 2.37
92.10 2.00 2.37
92.20 2.00 2.37
92.30 2.00 2.37
92.40 2.00 2.37
92.50 2.00 2.37
92.60 2.00 2.37
92.70 2.00 2.37
92.80 2.00 2.37
92.90 2.00 2.37
93.00 2.00 2.37
93.10 2.00 2.37
93.20 2.00 2.37
93.30 2.00 2.37
93.40 2.00 2.37
93.50 2.00 2.37
93.60 2.00 2.37
93.70 2.00 2.37
93.80 2.00 2.37
93.90 2.00 2.37
94.00 2.00 2.37
94.10 2.00 2.37
94.20 2.00 2.37
94.30 2.00 2.37
94.40 2.00 2.37
94.50 2.00 2.37
94.60 2.00 2.37
94.70 2.00 2.37
94.80 2.00 2.37
94.90 2.00 2.37
95.00 2.00 2.37
95.10 2.00 2.37
95.20 2.00 2.37
95.30 2.00 2.37
95.40 2.00 2.37
95.50 2.00 2.37
95.60 2.00 2.37
95.70 2.00 2.37
95.80 2.00 2.37
95.90 2.00 2.37
96.00 2.00 2.37
96.10 2.00 2.37
96.20 2.00 2.37
96.30 2.00 2.37
96.40 2.00 2.37
96.50 2.00 2.37
96.60 2.00 2.37
96.70 2.00 2.37
96.80 2.00 2.37
96.90 2.00 2.37
97.00 2.00 2.37
97.10 2.00 2.37
97.20 2.00 2.37
97.30 2.00 2.37
97.40 2.00 2.37
97.50 2.00 2.37
97.60 2.00 2.37
97.70 2.00 2.37
97.80 2.00 2.37
97.90 2.00 2.37
98.00 2.00 2.37
98.10 2.00 2.37
98.20 2.00 2.37
98.30 2.00 2.37
98.40 2.00 2.37
98.50 2.00 2.37
98.60 2.00 2.37
98.70 2.00 2.37
98.80 2.00 2.37
98.90 2.00 2.37
99.00 2.00 2.37
99.10 2.00 2.37
99.20 2.00 2.37
99.30 2.00 2.37
99.40 2.00 2.37
99.50 2.00 2.37
99.60 2.00 2.37
99.70 2.00 2.37
99.80 2.00 2.37
99.90 2.00 2.37
